,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
934,(0.13648820054151142+0j),(0.004356310589480399+0j),(0.0346338514449242+0j),(0.014145540695658546+0j),(0.035854349448979125+0j),(0.9909119751734627+0j),(0.05178998552953071+0j),(0.03508664086393166+0j),(0.007816844907586398+0j),(0.02304803126802589+0j),(0.018629028887059838+0j),(1.897744195201906e-05+0j),(0.001199503665909078+0j),(0.00020009632157253206+0j),(0.0012855343744095095+0j),(0.9819065425421734+0j),(0.0026822026011490002+0j),(0.001231072367114519+0j),(6.11030643092594e-05+0j),(0.0005312117453318992+0j),17.23905415147294,-7.133033809200101,-0.13648820054151142,0.912207387613385,(0.00276331674704127+0.003367717700096063j),(-0.024349980803017215-0.024628887526678325j),(0.00709532913407512-0.012237345547612721j),(-0.035404476013845644+0.005661930112120614j),(0.33650816227327923-0.9320240336309111j),(-0.017363098755884772-0.04879267775745038j),(0.02550334219478067+0.024096719776982904j),(-0.005395752253414302+0.00565587499234503j),(0.020471237836245243-0.010589625431703444j),0.25321322554316394
935,(0.10422240790107012+0j),(0.011519977090871979+0j),(0.033526003722782326+0j),(0.013089116030869302+0j),(0.04159380053608172+0j),(0.9969332088680682+0j),(0.034517070426474866+0j),(0.02534426389177065+0j),(0.023466117870463588+0j),(0.022343029171240387+0j),(0.010862310308697044+0j),(0.00013270987217421523+0j),(0.0011239929256200143+0j),(0.00017132495846955973+0j),(0.001730044243035352+0j),(0.9938758229439834+0j),(0.0011914281508262259+0j),(0.0006423317122157094+0j),(0.0005506586879104906+0j),(0.0004992109525468987+0j),17.255463039516574,-7.285123932625153,-0.10422240790107012,0.9233968282404909,(-0.007846799825300739-0.00843431115597922j),(-0.02469543480609588-0.022674400220466306j),(0.00793174227603354+0.010412128645773736j),(-0.04080311157268748+0.008071575374248165j),(0.39249648690769756-0.9164182073208165j),(-0.023812991482546144-0.024987388568604177j),(0.02221811778370096+0.012193726024694033j),(-0.010210004007550177+0.021128523518606307j),(0.01949507602665506-0.010915720922680184j),0.25950495985492406
936,(0.11615330441362665+0j),(0.011935279242622847+0j),(0.04219976462433465+0j),(0.017269507670013014+0j),(0.046485039944655505+0j),(1.0063902619159966+0j),(0.027158748383328764+0j),(0.015302292052773529+0j),(0.023001316175542966+0j),(0.02418251147689877+0j),(0.01349159012620462+0j),(0.00014245089059938378+0j),(0.001780820134349246+0j),(0.0002982358951646383+0j),(0.0021608589386562177+0j),(1.0128213592793482+0j),(0.0007375976137489628+0j),(0.00023416014206837588+0j),(0.0005290605458072946+0j),(0.0005847938613303408+0j),17.249884846797485,-7.1574164520905885,-0.11615330441362665,0.9581028670003224,(-0.011908452652429402+0.0007997787345453214j),(-0.03611820223067516-0.021824197624959726j),(0.00521253739487121+0.016464062350213193j),(-0.04596321187280158+0.006945652812527413j),(0.38651868515040355-0.9292064707636035j),(-0.01929459496792321-0.01911324720639471j),(0.013398865396889845+0.00739124807758499j),(-0.006894122847476095+0.021943828653432442j),(0.021789358115759997-0.01048893389403827j),0.2531319730858029
937,(0.03648709459346006+0j),(0.0033573662104296187+0j),(0.049402606881824324+0j),(0.03084976778466287+0j),(0.06172827602225309+0j),(1.0323221357248433+0j),(0.029061176692071384+0j),(0.020707581690591514+0j),(0.024133148568241964+0j),(0.019491073149729612+0j),(0.001331308071872102+0j),(1.1271907870934539e-05+0j),(0.002440617566720076+0j),(0.0009517081723676229+0j),(0.0038103800606794657+0j),(1.0656889919075017+0j),(0.0008445519907277931+0j),(0.00042880393947252084+0j),(0.0005824088598168392+0j),(0.0003799019325281106+0j),17.27588260201782,-7.01160061951591,0.03648709459346006,0.9345735406311322,(-0.003030979290541834-0.0014439779815637976j),(-0.04141528264006957-0.02693310102018013j),(0.013365173845148464+0.027804321614752308j),(-0.05928026256542432+0.017211348896987062j),(0.3824230036100574-0.9588751942861823j),(-0.02784212322688017-0.008328755305987373j),(0.01820424116551785+0.00986962730097678j),(-0.002480009836721391+0.024005382959382347j),(0.01585102657000598-0.011342261203352487j),0.2530913566349217
938,(0.06709466532156944+0j),(0.007355204638213101+0j),(0.04092675583732505+0j),(0.023339053917706496+0j),(0.07242970982187358+0j),(1.044401179539434+0j),(0.028106612549317813+0j),(0.01323024904711244+0j),(0.022230186763669373+0j),(0.021707225176901553+0j),(0.004501694114613412+0j),(5.4099035269991515e-05+0j),(0.0016749993433680204+0j),(0.0005447114377736109+0j),(0.0052460628648808095+0j),(1.0907738238233609+0j),(0.0007899816689974695+0j),(0.0001750394898486196+0j),(0.000494181203547621+0j),(0.0004712036248807087+0j),17.26905570813028,-7.0583767265809225,-0.06709466532156944,0.9344235830424278,(0.007260156668799642-0.0011786264948980252j),(-0.032604204659257036-0.024737930024666618j),(0.01264411611140715+0.019617282317764228j),(-0.06653002574663343+0.02863247350532439j),(0.4044069141716313-0.9629272410694069j),(-0.027283314183539586-0.006752957586105303j),(0.009070718226697269+0.009631280325090821j),(-0.0028705133350609363+0.022044077588796007j),(0.01715790354201402-0.013296991047739015j),0.25305074670117883
939,(0.025930534084547138+0j),(0.011441566849998506+0j),(0.03717377695237541+0j),(0.020259712286130434+0j),(0.08729795336771264+0j),(1.0468651635077126+0j),(0.018588452534622598+0j),(0.017567323715194493+0j),(0.02007663740558759+0j),(0.021565576785209626+0j),(0.0006723925979098609+0j),(0.00013090945198298475+0j),(0.0013818896929049572+0j),(0.0004104559419167846+0j),(0.007620932662191329+0j),(1.0959266705660302+0j),(0.0003455305676319173+0j),(0.00030861086251443483+0j),(0.0004030713695154387+0j),(0.0004650741020787723+0j),17.27730577940528,-7.011465585191708,0.025930534084547138,0.9228043139789491,(0.011327392341075604+0.0016123382816042346j),(-0.027918754431212178-0.024544507408270137j),(0.002993251749178378+0.020037374725318313j),(-0.08180447123118129+0.030478863967972336j),(0.37075007041975133-0.9790153501604454j),(-0.018579721244997904+0.0005696719144303985j),(0.007923280830284688+0.015679045997728243j),(0.00652630926925942+0.01898627548618784j),(0.010761749399263831-0.0186884684216288j),0.2530101432835286
940,(0.1862169167790439+0j),(0.013570933352272994+0j),(0.035376097063639624+0j),(0.019631402962818262+0j),(0.08742435834131318+0j),(1.0460905728335101+0j),(0.017448871094595555+0j),(0.015099066758872097+0j),(0.021710635405711096+0j),(0.024905752377847916+0j),(0.03467674009469336+0j),(0.0001841702320518355+0j),(0.0012514682434560521+0j),(0.00038539198228854966+0j),(0.0076430184313903355+0j),(1.0943054865711412+0j),(0.0003044631024758123+0j),(0.00022798181698887633+0j),(0.0004713516897197162+0j),(0.0006202965015066771+0j),17.205811157073754,-6.900671377830818,-0.1862169167790439,0.9113295269427006,(0.008845660336031905+0.010291964111450613j),(-0.022912095678726204-0.02695374027968935j),(0.006393830003174985+0.018561005365525032j),(-0.08702173659004947+0.008380679700500462j),(0.36739528802260346-0.9794519839736553j),(-0.016670034892401292-0.0051549043795143055j),(0.013944758563660998+0.005790123106642861j),(0.0032554532529081035+0.02146517444228782j),(0.014824622976491087-0.02001317204022315j),0.2529695463809254
941,(0.00987959054001361+0j),(0.015417124982375187+0j),(0.025714227123128753+0j),(0.018693294117849882+0j),(0.0752558435608195+0j),(1.0215751183498096+0j),(0.025896938409424784+0j),(0.013942480818440272+0j),(0.03138681649860703+0j),(0.02335436804586092+0j),(9.760630923832643e-05+0j),(0.0002376877427221771+0j),(0.0006612214765398505+0j),(0.00034943924497644104+0j),(0.005663441990050538+0j),(1.0436157224314278+0j),(0.0006706514189815406+0j),(0.00019439277137257494+0j),(0.0009851322499172307+0j),(0.0005454265068215295+0j),17.278548459213415,-7.169258476360479,-0.00987959054001361,0.8999974253442342,(0.0017798323617977969+0.015314043864573275j),(-0.015075763285481558-0.02083129467651919j),(0.0036237203831791694+0.018338699396657682j),(-0.07405791401979496+0.013374130292740344j),(0.360540871717106-0.9558378535363082j),(-0.025896643906158083-0.00012350457151898034j),(0.012254045671907516+0.006650649294871865j),(0.0034604099736577553+0.031195477440350877j),(0.014109917559441455-0.018610124483390625j),0.2498239480916615
942,(0.20619396418483088+0j),(0.012526412180273592+0j),(0.02237882238764181+0j),(0.024620390534919354+0j),(0.07838114347743662+0j),(1.0163533135062282+0j),(0.020717033431507645+0j),(0.007743314330274634+0j),(0.023205841026313484+0j),(0.01669147752926623+0j),(0.04251595086625532+0j),(0.0001569110021101066+0j),(0.0005008116914576183+0j),(0.0006061636300919464+0j),(0.006143603652830504+0j),(1.0329740578750894+0j),(0.0004291954742022054+0j),(5.9958916817436515e-05+0j),(0.0005385110577385341+0j),(0.00027860542210999953+0j),17.18989853668496,-7.194606796762027,0.20619396418483088,0.8778950667335609,(-0.0030003609765463382+0.012161777671069494j),(-0.013227549683591763-0.018051139045105427j),(-0.0059496615501951206+0.02389069185959411j),(-0.07667308081199466+0.016273977130002382j),(0.37807558695543786-0.9434155544739501j),(-0.020702310109452907+0.0007809163426701926j),(0.00020333492789808075+0.007740644141447997j),(-0.0028573252220941113+0.023029258570647013j),(0.014489697652809969-0.008285776007119236j),0.24368870999568124
943,(0.18963836023700523+0j),(0.02016805427234125+0j),(0.00841384048196264+0j),(0.028604969071396022+0j),(0.05214778285048584+0j),(1.0241908833492621+0j),(0.020874794790649003+0j),(0.0015792911191144655+0j),(0.022389763536574212+0j),(0.00794548115549375+0j),(0.03596270767338017+0j),(0.00040675041313210225+0j),(7.079271165591331e-05+0j),(0.0008182442555755231+0j),(0.0027193912562214245+0j),(1.0489669655357416+0j),(0.0004357570575517067+0j),(2.4941604389138207e-06+0j),(0.0005013015112237081+0j),(6.313067079230632e-05+0j),17.203186053961772,-7.312437407302751,0.18963836023700523,0.9108909134608842,(0.0015502809558657594+0.020108382383722024j),(-0.004607688806132897-0.007040022409179598j),(-0.01696269036081023+0.023032832897817816j),(-0.04785484786531049+0.02071967161924659j),(0.3885774325135911-0.9476151879728856j),(-0.009226474634522065+0.018725096084405753j),(-0.0005261428607184282+0.0014890715661205977j),(-2.548530235102573e-05+0.022389749032159165j),(-0.0053783778223406055-0.005848394890263571j),0.2559903853907528
944,(0.3685494359509832+0j),(0.018283220629837837+0j),(0.007585323994895194+0j),(0.029166548875714685+0j),(0.051471971719813096+0j),(1.0293343461085744+0j),(0.03424534131485996+0j),(0.0032522981842428196+0j),(0.021636076503737185+0j),(0.00849893208401905+0j),(0.13582868673978787+0j),(0.0003342761565993279+0j),(5.753714010753278e-05+0j),(0.0008506875733194536+0j),(0.0026493638727252394+0j),(1.0595291960787667+0j),(0.001172743401771255+0j),(1.0577443479229141e-05+0j),(0.0004681198064755683+0j),(7.223184656876838e-05+0j),17.017479486925488,-6.971280884984148,0.3685494359509832,0.888521029883922,(-0.000933878247152893+0.0182593545345618j),(-0.003577671015328905-0.006688603009119933j),(-0.019667131978835493+0.02153814042684558j),(-0.04597927879810771+0.023135898381759938j),(0.38968141286328006-0.9527211515168773j),(-0.017140344385901795+0.029647124584079646j),(0.001966700908402239+0.0025902762432063013j),(0.00298544026903976+0.02142911460783119j),(-0.005892568234627394+0.006124498850438996j),0.2497037104076251
945,(0.3685494359509832+0j),(0.017960866536804527+0j),(0.003698755628782015+0j),(0.030119074240896774+0j),(0.056964349607608905+0j),(1.013537358487372+0j),(0.034776441855512624+0j),(0.009816162568731693+0j),(0.02165494252815262+0j),(0.00810816589488051+0j),(0.13582868673978787+0j),(0.00032259272675290467+0j),(1.3680793201446638e-05+0j),(0.0009071586331286515+0j),(0.0032449371262178927+0j),(1.0272579770495596+0j),(0.0012094009081298502+0j),(9.635704757576918e-05+0j),(0.000468936535897593+0j),(6.574235417890345e-05+0j),17.017479486925488,-6.6366348602590115,0.3685494359509832,0.8560607176309948,(-0.0013936200698744913+0.017906718008997284j),(0.0023065526601578805+0.0028914716023791835j),(-0.018944814044960134+0.023414795620088868j),(-0.048890748253368754+0.029234087320174938j),(0.38854247315709417-0.9361050814959442j),(-0.0178750174755637+0.029830934587742008j),(0.00948175009531348+0.0025403666479057703j),(0.004794068436566347+0.02111760980137457j),(-0.006693730772017203+0.004575622638576463j),0.24357142513832655
946,(0.12033983402566961+0j),(0.013912848429319825+0j),(0.002099522736655812+0j),(0.028556343836587474+0j),(0.05972925624686889+0j),(1.0096596854090427+0j),(0.025763663636442478+0j),(0.01173168843429193+0j),(0.031499551136124+0j),(0.0035204691919513394+0j),(0.014481675653325709+0j),(0.0001935673514172271+0j),(4.407995721734708e-06+0j),(0.0008154647733134074+0j),(0.0035675840518041265+0j),(1.019412680340287+0j),(0.0006637663639717485+0j),(0.00013763251351929902+0j),(0.000992221721777291+0j),(1.2393703331478513e-05+0j),17.24779048085375,-7.345951387782092,0.12033983402566961,0.8559233578669748,(-0.005251481886597108+0.012883683068593763j),(0.000513471116171108+0.002035765982276132j),(-0.01714914184068395+0.02283356536858645j),(-0.05197521363759415+0.029430617036184836j),(0.3757441930233797-0.9371387206542563j),(-0.011078400233003717+0.023260167932522148j),(0.009351780510279024+0.007083552414351461j),(0.008360199713554492+0.030369866356748664j),(-0.003510305802146777+0.0002673134992722719j),0.2405426895881787
947,(0.16791412699971844+0j),(0.017074841179070238+0j),(0.005552574748675579+0j),(0.028237747128227374+0j),(0.06064536910756808+0j),(1.0151868287597667+0j),(0.014911953435651278+0j),(0.010996734829577363+0j),(0.03438393335991657+0j),(0.011206809501832705+0j),(0.028195154046077576+0j),(0.0002915502012904728+0j),(3.083108633962967e-05+0j),(0.0007973703628777134+0j),(0.003677860794193173+0j),(1.030604297287312+0j),(0.00022236635526703196+0j),(0.00012092817691203986+0j),(0.0011822548732991832+0j),(0.00012559257921036782+0j),17.219130119454118,-7.222478762580154,-0.16791412699971844,0.8557860201431027,(0.004591505871716895+0.01644591971038598j),(0.0008710478323431844+0.005483827314330741j),(-0.017148738047168287+0.02243415133824581j),(-0.054369835378121734+0.026865997006422736j),(0.39907429878738016-0.9334580876154391j),(-0.007138917242609213+0.013092066905962894j),(0.009464676624319402+0.005598935015616965j),(0.005724794369188832+0.03390400570330425j),(-0.011201880507945572+0.00033234364154722726j),0.23463538292625094
948,(0.07386969942570329+0j),(0.017074841179070238+0j),(0.005552574748675579+0j),(0.028237747128227374+0j),(0.06064536910756808+0j),(1.0151868287597667+0j),(0.014911953435651278+0j),(0.010996734829577363+0j),(0.03438393335991657+0j),(0.011206809501832705+0j),(0.0054567324932437485+0j),(0.0002915502012904728+0j),(3.083108633962967e-05+0j),(0.0007973703628777134+0j),(0.003677860794193173+0j),(1.030604297287312+0j),(0.00022236635526703196+0j),(0.00012092817691203986+0j),(0.0011822548732991832+0j),(0.00012559257921036782+0j),17.267005935358714,-7.295747032573887,0.07386969942570329,0.8347694161189645,(0.004591505871716895+0.01644591971038598j),(0.0008710478323431844+0.005483827314330741j),(-0.017148738047168287+0.02243415133824581j),(-0.054369835378121734+0.026865997006422736j),(0.39907429878738016-0.9334580876154391j),(-0.007138917242609213+0.013092066905962894j),(0.009464676624319402+0.005598935015616965j),(0.005724794369188832+0.03390400570330425j),(-0.011201880507945572+0.00033234364154722726j),0.22606345548817297
949,(0.047205459673042016+0j),(0.012105139775822088+0j),(0.011323969513894146+0j),(0.028479715504874225+0j),(0.05472171599554944+0j),(1.0374335572845916+0j),(0.025717416993053407+0j),(0.005134818122499707+0j),(0.03567362839827057+0j),(0.015510686085756297+0j),(0.002228355422943196+0j),(0.00014653440899219003+0j),(0.00012823228555160402+0j),(0.0008110941952385733+0j),(0.002994466201497571+0j),(1.0762683857801623+0j),(0.0006613855367945922+0j),(2.6366357151151418e-05+0j),(0.0012726077630978963+0j),(0.00024058138285087402+0j),17.273947473814836,-7.264112777807936,-0.047205459673042016,0.8346354726641984,(0.006738598102474291+0.01005612771426059j),(0.011229288709845317-0.0014612873169040134j),(-0.008714049405975866+0.027113825591177372j),(-0.04853281156152357+0.025279090241367763j),(0.42053170207406954-0.9483783387081594j),(-0.01957544018957926+0.01667895914554614j),(-0.000893615825457196+0.005056461995075596j),(-0.006444953697907643+0.035086611904396284j),(-0.014604385328483602+0.005224300147201242j),0.2288364253714374
950,(0.1594056416022646+0j),(0.016761278547055246+0j),(0.007472006475097155+0j),(0.029772401910712912+0j),(0.062163921023699775+0j),(1.0298987319379214+0j),(0.026521853553588843+0j),(0.006304313440283854+0j),(0.03497005819178337+0j),(0.009667970786559704+0j),(0.025410158574629634+0j),(0.00028094045853197436+0j),(5.5830880763893824e-05+0j),(0.0008863959155330218+0j),(0.0038643530770407835+0j),(1.0606913980473385+0j),(0.0007034087159180131+0j),(3.974436795334365e-05+0j),(0.0012229049699367155+0j),(9.346965912977186e-05+0j),17.224897885969803,-7.198039308132749,-0.1594056416022646,0.814138288998415,(0.00905306383452796+0.014106115473082454j),(0.006079393994139198+0.0043441741940118j),(-0.0029022755483501363+0.029630604316727507j),(-0.043879321793176905+0.0440336030323617j),(0.4106361111024128-0.944494246835853j),(-0.025800561702071095+0.006143267190643377j),(0.004111560319400643+0.004779062637513106j),(-0.001009954612613428+0.03495547112566467j),(-0.009130311401039709+0.003179162287429848j),0.2287997072780349
951,(0.17003569409189673+0j),(0.012542340977948093+0j),(0.004066948443321675+0j),(0.03200553695323924+0j),(0.051342450293940974+0j),(1.020576023413409+0j),(0.025397697699329452+0j),(0.013209429579178731+0j),(0.022622622269625307+0j),(0.004795812497952039+0j),(0.028912137265313085+0j),(0.0001573103172071159+0j),(1.65400696406366e-05+0j),(0.0010243543956651624+0j),(0.0026360472021857992+0j),(1.0415754195663272+0j),(0.0006450430484265246+0j),(0.00017448902980728197+0j),(0.0005117830383541469+0j),(2.299981751551298e-05+0j),17.217649599268054,-7.415107748064042,0.17003569409189673,0.8241247812924921,(0.008356839716750894+0.009352729396045346j),(0.0012845584956481227+0.0038587535697288096j),(0.004388958602884732+0.03170317709705648j),(-0.041618063500572365+0.03006632655726545j),(0.3945976284576306-0.9412056795312812j),(-0.025218113294021054+0.0030149312291399234j),(0.00652673036193969+0.011484372886223112j),(0.002485347218883751+0.022485686281626668j),(-0.002139626907843067-0.004292064096765902j),0.23739918614364947
952,(0.4436557486325567+0j),(0.013826150677185607+0j),(0.0067301579864396935+0j),(0.032673218069859046+0j),(0.04964213683063453+0j),(1.0115030295969232+0j),(0.025314224461426508+0j),(0.008221955659946661+0j),(0.02960791797116146+0j),(0.007832908027941671+0j),(0.19683042329471434+0j),(0.00019116244254824006+0j),(4.529502652243799e-05+0j),(0.0010675391790405636+0j),(0.0024643417491114414+0j),(1.023138378883754+0j),(0.0006408099600834842+0j),(6.760055487412895e-05+0j),(0.000876628806587026+0j),(6.135444817419308e-05+0j),16.922698216072536,-6.839297614965604,-0.4436557486325567,0.8138770438108033,(0.006312287340222935+0.012301116659990723j),(0.002925218675899228+0.006061198084587598j),(0.00444145963830178+0.0323699338170763j),(-0.03879427513819703+0.030973310536868814j),(0.3826772406501764-0.936320729436298j),(-0.02523807255103968+0.0019620535140361657j),(0.006502197580914532+0.005032095139489927j),(0.004130507450345551+0.029318385269138984j),(-0.0017170484094685098-0.0076423944502842j),0.23444720048178003
953,(0.36482255228813687+0j),(0.024246406870355626+0j),(0.0062619432561575785+0j),(0.03900504412581803+0j),(0.0505304972672886+0j),(1.020606296360965+0j),(0.019150227719231316+0j),(0.005263355758133337+0j),(0.03511520333259248+0j),(0.002291500243129965+0j),(0.13309549465803036+0j),(0.0005878882461228286+0j),(3.921193334333738e-05+0j),(0.0015213934672570117+0j),(0.002553331154079461+0j),(1.0416372121716457+0j),(0.00036673122169841535+0j),(2.7702913836675358e-05+0j),(0.001233077505089314+0j),(5.250973364264688e-06+0j),17.02206977134207,-6.616363946782707,-0.36482255228813687,0.8037567337841278,(0.009754291920892166+0.022197793476939242j),(-0.0029991658339622424-0.0054969935095223596j),(-0.02121180437366217+0.03273305397408708j),(-0.034552696126335485+0.03687061627475979j),(0.40090369410199495-0.9385698909655156j),(-0.01891366525449835+0.0030007479632913675j),(0.0012717527066695954+0.005107402362234046j),(0.01663314091951202+0.030925978209928442j),(-0.0018158626355654886-0.0013977182309113114j),0.23732300818253266
954,(0.17217375507971033+0j),(0.0157269701222282+0j),(0.0039060585186977046+0j),(0.038813708453110864+0j),(0.04165047856089303+0j),(1.0122310430259196+0j),(0.012905388137176597+0j),(0.006033761080606921+0j),(0.026243402736662445+0j),(0.007174580569213957+0j),(0.02964380193824808+0j),(0.0002473375892254585+0j),(1.5257293151490907e-05+0j),(0.0015065039638830898+0j),(0.00173476236435141+0j),(1.024611684465341+0j),(0.00016654904297117848+0j),(3.6406272777846795e-05+0j),(0.0006887161871986618+0j),(5.147460634414247e-05+0j),17.21614060631561,-7.358184711058708,-0.17217375507971033,0.8136158824529891,(0.014726359160378927+0.00552013904761304j),(0.0016167728729864356-0.0035557472672655033j),(-0.0259070193971619+0.028902081410136657j),(-0.03107157635241151+0.0277366095139199j),(0.38708646664089313-0.9352944733124481j),(-0.0017213447881230907+0.012790074866535377j),(-0.0016266041557756496+0.005810372767582144j),(0.017412558740252684+0.01963463738692191j),(-0.0009475351263825513-0.007111735619974471j),0.24023409150148298
955,(0.1560756075973579+0j),(0.004403665115682823+0j),(0.0057243454749628594+0j),(0.026526411565068873+0j),(0.044116799384778166+0j),(0.991777010980957+0j),(0.01882724795648586+0j),(0.003476137343672514+0j),(0.03290905408016895+0j),(0.009234781988030755+0j),(0.02435959528688444+0j),(1.9392266451081807e-05+0j),(3.276813111672777e-05+0j),(0.0007036505105194196+0j),(0.0019462919879567632+0j),(0.9836216395103216+0j),(0.000354465265615001+0j),(1.2083530832074599e-05+0j),(0.0010830058404514842+0j),(8.528119836645727e-05+0j),17.227080611865354,-7.4291787608640405,-0.1560756075973579,0.8235959667338196,(0.0029176903978082357+0.0032983858466861375j),(0.0023800388273944703-0.005206106635175899j),(-0.01848263791226694+0.019027417226819103j),(-0.030289672856397616+0.03207534421029917j),(0.3541003881736188-0.9264094961762935j),(-0.0011009108694557007+0.018795032877665187j),(0.0019312548123873435+0.002890291625719683j),(0.01230230528387935+0.03052309167095821j),(0.008706929212466874-0.003077431080552129j),0.24318088314115097
956,(0.16722949634638481+0j),(0.01881472485113156+0j),(0.010072780089829104+0j),(0.04397301857099439+0j),(0.040574876262694834+0j),(0.9808511613710709+0j),(0.01681253412477546+0j),(0.008423470527425984+0j),(0.026016588396131548+0j),(0.012766970729193335+0j),(0.027965704448265533+0j),(0.00035399387122378743+0j),(0.00010146089873805762+0j),(0.0019336263622450178+0j),(0.0016463205837329968+0j),(0.9620690007629784+0j),(0.00028266130369673944+0j),(7.095485572641418e-05+0j),(0.0006768628717737267+0j),(0.0001629955416000794+0j),17.219604294353594,-7.266346735896193,0.16722949634638481,0.8133548048980728,(-0.012674114260017333+0.013905419768845986j),(0.006447358119874295-0.007739022678100163j),(-0.0345220439092272+0.02723701243848904j),(-0.0273739486901131+0.02994974986279605j),(0.3489181739125541-0.9166924831569784j),(-0.006109385017544399+0.015663228224224515j),(-0.003307285296809839+0.007747045868711482j),(0.009756926609376793+0.024117737350609028j),(0.012451253188975003+0.0028216724870401295j),0.24616382111173038
957,(0.14448721973692413+0j),(0.03738479127444051+0j),(0.02263036531419638+0j),(0.04448048864380462+0j),(0.04851929420493767+0j),(0.9525961042034856+0j),(0.01595119266914926+0j),(0.009377722927255248+0j),(0.022923069117893335+0j),(0.013000858647729496+0j),(0.020876556667306197+0j),(0.0013976226186334835+0j),(0.0005121334342539826+0j),(0.0019785138699916316+0j),(0.0023541219101452984+0j),(0.9074393377436578+0j),(0.0002544405475683211+0j),(8.794168730036875e-05+0j),(0.0005254670977837151+0j),(0.0001690223255782428+0j),17.23434458574307,-6.925630977204917,0.14448721973692413,0.8032409887512101,(0.008588543073965761+0.03638488074049602j),(-0.008826049882178848-0.02083828874287122j),(-0.036965359428730325+0.02474017122609319j),(-0.04191961320376515+0.02443088084764887j),(0.3518803539515485-0.8852228839374809j),(-0.00826805469908649+0.013641107691871468j),(-0.009170645022354363+0.001959836007000556j),(-0.007705903234961625+0.021589028535742943j),(0.011440867062417131-0.006174859224171965j),0.2522803948265525
958,(0.1551239107044175+0j),(0.03442271469570522+0j),(0.026037046610883373+0j),(0.03905680352925478+0j),(0.05517670713784772+0j),(0.9691398386122159+0j),(0.009999826806651072+0j),(0.004745397190520874+0j),(0.023058768750939766+0j),(0.01927211325457158+0j),(0.024063427672232095+0j),(0.0011849232870219202+0j),(0.0006779277962173134+0j),(0.0015254339019228089+0j),(0.0030444690105758156+0j),(0.9392320267853118+0j),(9.999653616301737e-05+0j),(2.2518794495803403e-05+0j),(0.0005317068163093162+0j),(0.00037141434929703355+0j),17.227696642654294,-6.953918530496583,0.1551239107044175,0.7932529347888657,(0.009009379574643431+0.03322279889927876j),(-0.008911171004169018-0.024464644439512517j),(-0.027212111098360497+0.0280166898739536j),(-0.05153651282598551+0.019709308874560943j),(0.35014406396608194-0.9036764693487532j),(-0.0028493875325343284+0.009585276566299759j),(0.0007168651012199718-0.004690937957643043j),(-0.013827004465356701+0.01845320470336581j),(0.017384405430062776+0.008318461224303294j),0.2491433659243215
959,(0.15794944800736083+0j),(0.031655717496093506+0j),(0.019455331319862323+0j),(0.04302390874347334+0j),(0.06900349844747222+0j),(0.9422706165611363+0j),(0.013409164816904495+0j),(0.009751822941767558+0j),(0.016740814417777663+0j),(0.006868089907522193+0j),(0.024948028125829982+0j),(0.0010020844501924804+0j),(0.00037850991676561586+0j),(0.001851056723566722+0j),(0.0047614827979903+0j),(0.887873914834504+0j),(0.00017980570108690934+0j),(9.509805068758407e-05+0j),(0.0002802548673704725+0j),(4.717065897780819e-05+0j),17.22585756981184,-7.02867125524807,0.15794944800736083,0.8029832403494465,(0.01589800464162158+0.027374036943926615j),(-0.0074669585378154685-0.017965367988442667j),(-0.012647656024929985+0.04112290749256154j),(-0.0674713729741409+0.014460173822422408j),(0.37412626061552595-0.8648141164159773j),(-0.010054266296287183+0.008872284391871856j),(0.0014012143046225319-0.009650629469630738j),(-0.008456219183103193+0.014448087226265977j),(0.005527437860659662+0.004076529120999178j),0.2521994417010603
960,(0.18149765982269764+0j),(0.025044197621569377+0j),(0.014660331221892824+0j),(0.050198798408069525+0j),(0.05807520875750876+0j),(0.9319540515940293+0j),(0.00473806307881276+0j),(0.009767402274977157+0j),(0.006083132610216738+0j),(0.0005735283894710608+0j),(0.032941400521115674+0j),(0.0006272118345082212+0j),(0.00021492531153560556+0j),(0.0025199193616140037+0j),(0.0033727298722282225+0j),(0.8685383542825267+0j),(2.244924173880865e-05+0j),(9.540214720122894e-05+0j),(3.7004502353482306e-05+0j),(3.2893481352926886e-07+0j),17.209362738215045,-7.144461412794534,0.18149765982269764,0.8028543971656221,(0.013590054322792968+0.02103621301498341j),(-0.008743415651182359-0.011767667325611518j),(-0.020193162524227454+0.04595819349021608j),(-0.05338290000713957+0.022869102716459182j),(0.36594725614977897-0.8571003208487177j),(-0.004735931604992303+0.0001421040873573812j),(0.00300066573714963-0.009295060641820752j),(-0.0007128088521990176+0.006041225529121473j),(0.0004589537697753535+0.00034394222005776007j),0.25215897488009237
