,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,complex_group_sampling_width
831,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.6392525977536125e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),7.72373908604581e-15
832,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.57785693373973e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),7.434458415996794e-15
833,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.5187607491135098e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),7.156012304848815e-15
834,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.461877920440354e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),6.887994960999689e-15
835,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.407125549905353e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),6.6300157911424185e-15
836,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.3544238445027039e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),6.381698831036619e-15
837,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.3036959997498985e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),6.142682197599508e-15
838,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.254868087757218e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),5.912617561517987e-15
839,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.2078689494894106e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),5.691169639613215e-15
840,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.1626300910625419e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),5.478015706217883e-15
841,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.1190855839248848e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),5.27284512285409e-15
842,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.0771719687763804e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),5.0753588855264115e-15
843,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,1.0368281630866446e-14,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.885269188970393e-15
844,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,9.979953720767466e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.702299007221456e-15
845,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,9.606170030350262e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.526181689892932e-15
846,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,9.246385828420782e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.356660573574886e-15
847,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,8.900076785847118e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.193488607787382e-15
848,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,8.566738211431906e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),4.0364279949431046e-15
849,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,8.24588431640394e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.885249843794612e-15
850,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,7.937047506457112e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.7397338358611874e-15
851,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,7.639777700304942e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.5996679043491534e-15
852,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,7.353641673757574e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.464847925097734e-15
853,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,7.0782224283653765e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.3350774191000547e-15
854,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,6.8131185837089944e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.210167266165755e-15
855,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,6.55794379245025e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),3.089935429307932e-15
856,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,6.312326177291397e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.9742066894527373e-15
857,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,6.075907789022193e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.8628123900850156e-15
858,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,5.848344084864987e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.7555901914578483e-15
859,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,5.6293034263575716e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.652383834007791e-15
860,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,5.4184665960420566e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.5530429106310324e-15
861,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,5.215526332255425e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.4574226474885946e-15
862,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,5.02018688134376e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.3653836930211333e-15
863,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,4.832163566647628e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.276791914865861e-15
864,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,4.651182373630411e-15,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),2.1915182043796395e-15
